shopid,username_toko,lokasi_toko,itemid,produk,stok,terjual,histori_terjual,brand,jml_like,harga,harga_min,harga_max,harga_min_sebelum_disc,harga_max_sebelum_disc,diskon,url_produk
7088713,made_sukawati,KAB. GIANYAR,3054286104,Kalung Budha Tasbih mutiara genitri kuncir,99,0,1,,2,23500.0,23500.0,23500.0,0,0,,https://shopee.co.id/Kalung-Budha-Tasbih-mutiara-genitri-kuncir-i.7088713.3054286104
76034616,bidarabukoll,KAB. BULELENG,2084845579,Tasbih kayu walikukun 99,25,0,0,Tidak Ada Merek,1,70000.0,70000.0,70000.0,0,0,,https://shopee.co.id/Tasbih-kayu-walikukun-99-i.76034616.2084845579
4580043,mahatirtha,KOTA DENPASAR,37577391,Jual tasbih 108 genitri,101,0,0,,2,60000.0,60000.0,60000.0,0,0,,https://shopee.co.id/Jual-tasbih-108-genitri-i.4580043.37577391
227809177,tasbiheart,KAB. TABANAN,14064102371,TASBIH DIGITAL SWAROVSKI TASBIH HANDMADE SERI FANTA,371,1,9,,2,8900.0,8900.0,37900.0,0,0,,https://shopee.co.id/TASBIH-DIGITAL-SWAROVSKI-TASBIH-HANDMADE-SERI-FANTA-i.227809177.14064102371
227809177,tasbiheart,KAB. TABANAN,13382561128,TASBIH SWAROVSKI SERI KUNING TASBIH DIGITAL HIAS RHINESTONE,378,1,2,,0,8900.0,8900.0,37900.0,0,0,,https://shopee.co.id/TASBIH-SWAROVSKI-SERI-KUNING-TASBIH-DIGITAL-HIAS-RHINESTONE-i.227809177.13382561128
312927599,bali_art85,KAB. BADUNG,13371945598,Tasbih Genitri 108 butir,10,1,4,,4,100000.0,100000.0,100000.0,0,0,,https://shopee.co.id/Tasbih-Genitri-108-butir-i.312927599.13371945598
16545975,craft_loverz,KAB. TABANAN,12791415717,10pcs COLOUR TULIP RESIN Mini Resin Craft Bahan Hias Tasbih Digital Handmade,2,0,1,,2,12500.0,12500.0,12500.0,0,0,,https://shopee.co.id/10pcs-COLOUR-TULIP-RESIN-Mini-Resin-Craft-Bahan-Hias-Tasbih-Digital-Handmade-i.16545975.12791415717
16545975,craft_loverz,KAB. TABANAN,12273721745,3pcs MICKEY RHINESTONE MINI DECO Ukuran Mini Bahan Hias Tasbih Digital Charm Nail Acc  Aksesoris Tasbih Blink Handmade DIY,4,1,5,,4,9000.0,9000.0,9000.0,0,0,,https://shopee.co.id/3pcs-MICKEY-RHINESTONE-MINI-DECO-Ukuran-Mini-Bahan-Hias-Tasbih-Digital-Charm-Nail-Acc--Aksesoris-Tasbih-Blink-Handmade-DIY-i.16545975.12273721745
16545975,craft_loverz,KAB. TABANAN,10210606991,10pcs METALIC GLITTERY SQUARE Bahan Hias Tombol Tasbih Digital Tasbih Blink Handmade DIY,5,0,5,,6,11000.0,11000.0,11000.0,0,0,,https://shopee.co.id/10pcs-METALIC-GLITTERY-SQUARE-Bahan-Hias-Tombol-Tasbih-Digital-Tasbih-Blink-Handmade-DIY-i.16545975.10210606991
158482107,centralxexi,KOTA DENPASAR,8358332302,Tasbih / Japamala Rudraksa + batu rambut sedana,9,1,1,,2,150000.0,150000.0,150000.0,0,0,,https://shopee.co.id/Tasbih---Japamala-Rudraksa-+-batu-rambut-sedana-i.158482107.8358332302
29272013,akaofficialshop,KOTA DENPASAR,6991337628,HAMPERS PAKET KADO COWOK PRIA MURAH - GIFT BOX KADO ULTAH WEDDING SARUNG SAJADAH ALQURAN FREE TASBIH,477,1,18,,3,35000.0,35000.0,155000.0,40000.0,160000.0,13%,https://shopee.co.id/HAMPERS-PAKET-KADO-COWOK-PRIA-MURAH---GIFT-BOX-KADO-ULTAH-WEDDING-SARUNG-SAJADAH-ALQURAN-FREE-TASBIH-i.29272013.6991337628
277270220,nandaami_bali,KOTA DENPASAR,5563587858,Tasbih Wali Kon2 33,89,0,1,Tidak Ada Merek,0,6000.0,6000.0,6000.0,0,0,,https://shopee.co.id/Tasbih-Wali-Kon2-33-i.277270220.5563587858
16545975,craft_loverz,KAB. TABANAN,5093251004,10pcs MINI COLOUR ORCHID RESIN Bunga Anggrek Bahan Hias Tasbih Digital Handmade Craft DIY,1,1,9,,3,12000.0,12000.0,12000.0,0,0,,https://shopee.co.id/10pcs-MINI-COLOUR-ORCHID-RESIN-Bunga-Anggrek-Bahan-Hias-Tasbih-Digital-Handmade-Craft-DIY-i.16545975.5093251004
242802202,dewata_handycraft,KOTA DENPASAR,4925959942,Tasbih Gelang Kalung 108 Tanduk Kerbau Bule Doreng,99,1,1,Tidak Ada Merek,2,175000.0,175000.0,175000.0,0,0,,https://shopee.co.id/Tasbih-Gelang-Kalung-108-Tanduk-Kerbau-Bule-Doreng-i.242802202.4925959942
69117662,yoginijewelry,KAB. BADUNG,3637289268,Tasbih Kalung Japamala Rudraksha Jenitri Batu Kecubung Amethyst 8mm,19,0,1,Tidak Ada Merek,2,285000.0,285000.0,285000.0,0,0,,https://shopee.co.id/Tasbih-Kalung-Japamala-Rudraksha-Jenitri-Batu-Kecubung-Amethyst-8mm-i.69117662.3637289268
143130252,qayyumiboutique,KOTA DENPASAR,3351459611,TASBIH DIGITAL MURAH / tasbih praktis / tasbih traveling cincin,193,1,6,Tidak Ada Merek,1,11999.0,11999.0,11999.0,0,0,,https://shopee.co.id/TASBIH-DIGITAL-MURAH---tasbih-praktis---tasbih-traveling-cincin-i.143130252.3351459611
69117662,yoginijewelry,KAB. BADUNG,1150626026,Kalung Tasbih Japa Mala Rudraksha / Genitri / Jenitri Natural Batu Alam TRIDATU 8mm,1999,0,2,Tidak Ada Merek,4,275000.0,275000.0,275000.0,0,0,,https://shopee.co.id/Kalung-Tasbih-Japa-Mala-Rudraksha---Genitri---Jenitri-Natural-Batu-Alam-TRIDATU-8mm-i.69117662.1150626026
16545975,craft_loverz,KAB. TABANAN,1233968634,ROSE FLOWER ZINKY 6mm Ukuran Mini Bahan Nail Art Bahan Tasbih Hias,8,0,867,Tidak Ada Merek,62,6000.0,6000.0,6000.0,0,0,,https://shopee.co.id/ROSE-FLOWER-ZINKY-6mm-Ukuran-Mini-Bahan-Nail-Art-Bahan-Tasbih-Hias-i.16545975.1233968634
16545975,craft_loverz,KAB. TABANAN,1233952701,10pcs MINI WHITE BLINK FLOWER Ukuran Mini Bahan Hias Tasbih Blink Kuku Palsu,8,0,306,Tidak Ada Merek,57,11000.0,11000.0,11000.0,0,0,,https://shopee.co.id/10pcs-MINI-WHITE-BLINK-FLOWER-Ukuran-Mini-Bahan-Hias-Tasbih-Blink-Kuku-Palsu-i.16545975.1233952701
16545975,craft_loverz,KAB. TABANAN,344342313,10pcs MINI FLOWER CLAY Ukuran Mini Bahan Tasbih Blink / Bahan Nail Art,6,0,372,Tidak Ada Merek,104,11000.0,11000.0,11000.0,0,0,,https://shopee.co.id/10pcs-MINI-FLOWER-CLAY-Ukuran-Mini-Bahan-Tasbih-Blink---Bahan-Nail-Art-i.16545975.344342313
54567834,bogicy.id,KOTA DENPASAR,4534729419,Set Hampers Souvenir Sholat dan Ibadah set seserahan (Mukena Dewasa Sajadah Alquran Tasbih),106,0,267,Tidak Ada Merek,330,207000.0,207000.0,222500.0,0,0,,https://shopee.co.id/Set-Hampers-Souvenir-Sholat-dan-Ibadah-set-seserahan-(Mukena-Dewasa-Sajadah-Alquran-Tasbih)-i.54567834.4534729419
29272013,akaofficialshop,KOTA DENPASAR,455575579,PAKET KADO ULTAH COWOK/LAKI LAKI FREE TASBIH - GIFT BOX SET SARUNG SAJADAH AL QUR'AN PECI TASBIH,661,0,251,Arins,488,99900.0,99900.0,119900.0,0,0,,https://shopee.co.id/PAKET-KADO-ULTAH-COWOK-LAKI-LAKI-FREE-TASBIH---GIFT-BOX-SET-SARUNG-SAJADAH-AL-QUR'AN-PECI-TASBIH-i.29272013.455575579
16545975,craft_loverz,KAB. TABANAN,5300589115,10pcs CIRCLE BLINK DIAMOND Bahan Hias Tasbih Digital Bahan Kerajinan Handicraft DIY,7,0,207,,55,10000.0,10000.0,10000.0,0,0,,https://shopee.co.id/10pcs-CIRCLE-BLINK-DIAMOND-Bahan-Hias-Tasbih-Digital-Bahan-Kerajinan-Handicraft-DIY-i.16545975.5300589115
76034616,bidarabukoll,KAB. BULELENG,2770896410,Tasbih kayu bidara arab sidr 99 6mm,83,0,42,Tidak Ada Merek,20,50000.0,50000.0,50000.0,0,0,,https://shopee.co.id/Tasbih-kayu-bidara-arab-sidr-99-6mm-i.76034616.2770896410
16545975,craft_loverz,KAB. TABANAN,1500880783,25pcs LITTLE FLOWER RESIN Bunga Mini Resin Ukuran Mini Bahan Hias Tasbih DIY Handmade,9,0,174,Tidak Ada Merek,31,13000.0,13000.0,13000.0,0,0,,https://shopee.co.id/25pcs-LITTLE-FLOWER-RESIN-Bunga-Mini-Resin-Ukuran-Mini-Bahan-Hias-Tasbih-DIY-Handmade-i.16545975.1500880783
16545975,craft_loverz,KAB. TABANAN,1005001037,6pcs MEDIUM FLOWER CLAY Bahan Tasbih Blink Nail Art Bahan Hias Kuku Palsu,7,0,148,Tidak Ada Merek,55,9000.0,9000.0,9000.0,0,0,,https://shopee.co.id/6pcs-MEDIUM-FLOWER-CLAY-Bahan-Tasbih-Blink-Nail-Art-Bahan-Hias-Kuku-Palsu-i.16545975.1005001037
16545975,craft_loverz,KAB. TABANAN,1247504865,Mini Teardrop Crystal UKURAN MINI Bahan Hias Kuku Palsu Bahan Hias Tasbih Digital DIY,4,0,115,Tidak Ada Merek,46,8000.0,8000.0,8000.0,0,0,,https://shopee.co.id/Mini-Teardrop-Crystal-UKURAN-MINI-Bahan-Hias-Kuku-Palsu-Bahan-Hias-Tasbih-Digital-DIY-i.16545975.1247504865
16545975,craft_loverz,KAB. TABANAN,1247506616,Mini Oval Crystal UKURAN MINI Bahan Hias Kuku Palsu Bahan Hias Tasbih Digital DIY,5,0,104,Tidak Ada Merek,37,8000.0,8000.0,8000.0,0,0,,https://shopee.co.id/Mini-Oval-Crystal-UKURAN-MINI-Bahan-Hias-Kuku-Palsu-Bahan-Hias-Tasbih-Digital-DIY-i.16545975.1247506616
16545975,craft_loverz,KAB. TABANAN,5403696409,HALF PEARL 5MM Mutiara Belah Bahan Craft Handmade Bahan Nail Art Tasbih Digital,96,0,154,Tidak Ada Merek,15,8000.0,8000.0,8000.0,0,0,,https://shopee.co.id/HALF-PEARL-5MM-Mutiara-Belah-Bahan-Craft-Handmade-Bahan-Nail-Art-Tasbih-Digital-i.16545975.5403696409
16545975,craft_loverz,KAB. TABANAN,5415777555,10pcs SHABBY CONE FLOWER RESIN Resin Craft Bahan Hias Tasbih Digital Handmade,7,0,63,Tidak Ada Merek,24,9500.0,9500.0,9500.0,0,0,,https://shopee.co.id/10pcs-SHABBY-CONE-FLOWER-RESIN-Resin-Craft-Bahan-Hias-Tasbih-Digital-Handmade-i.16545975.5415777555
16545975,craft_loverz,KAB. TABANAN,1717010499,METALIC MINI CAT Hiasan Tasbih Digital Bahan Craft DIY,6,0,76,Tidak Ada Merek,17,8500.0,8500.0,8500.0,0,0,,https://shopee.co.id/METALIC-MINI-CAT-Hiasan-Tasbih-Digital-Bahan-Craft-DIY-i.16545975.1717010499
16545975,craft_loverz,KAB. TABANAN,1247514834,Mini Heart Rhinestone UKURAN MINI Bahan Hias Kuku Palsu Bahan Hias Tasbih Digital Handmade,9,0,92,Tidak Ada Merek,58,6000.0,6000.0,6000.0,0,0,,https://shopee.co.id/Mini-Heart-Rhinestone-UKURAN-MINI-Bahan-Hias-Kuku-Palsu-Bahan-Hias-Tasbih-Digital-Handmade-i.16545975.1247514834
16545975,craft_loverz,KAB. TABANAN,3700120179,20pcs PASTEL WINDFLOWER RESIN Bunga Resin Craft Bahan Hias Tasbih Digital Handmade DIY,8,0,56,Tidak Ada Merek,26,12500.0,12500.0,12500.0,0,0,,https://shopee.co.id/20pcs-PASTEL-WINDFLOWER-RESIN-Bunga-Resin-Craft-Bahan-Hias-Tasbih-Digital-Handmade-DIY-i.16545975.3700120179
16545975,craft_loverz,KAB. TABANAN,2918837361,3pcs SUNFLOWER CHARM ENAMEL Charm Korea Hiasan Tasbih Blink Liontin Kalung Gelang Handmade DIY,1,0,26,Tidak Ada Merek,10,8500.0,8500.0,8500.0,0,0,,https://shopee.co.id/3pcs-SUNFLOWER-CHARM-ENAMEL-Charm-Korea-Hiasan-Tasbih-Blink-Liontin-Kalung-Gelang-Handmade-DIY-i.16545975.2918837361
16545975,craft_loverz,KAB. TABANAN,9116064789,3pcs LITTLE MARIPOSA CHARM ENAMEL Charm Korea Bahan Kalung Liontin Gelang Tasbih Blink Handmade DIY,15,0,45,Tidak Ada Merek,7,10000.0,10000.0,10000.0,0,0,,https://shopee.co.id/3pcs-LITTLE-MARIPOSA-CHARM-ENAMEL-Charm-Korea-Bahan-Kalung-Liontin-Gelang-Tasbih-Blink-Handmade-DIY-i.16545975.9116064789
16545975,craft_loverz,KAB. TABANAN,3200188003,SHABBY TRIANGLE ROSE RESIN Bunga Resin Craft Bahan Hias Tasbih Digital Handmade,11,0,58,Tidak Ada Merek,22,7000.0,7000.0,7000.0,0,0,,https://shopee.co.id/SHABBY-TRIANGLE-ROSE-RESIN-Bunga-Resin-Craft-Bahan-Hias-Tasbih-Digital-Handmade-i.16545975.3200188003
16545975,craft_loverz,KAB. TABANAN,2890118448,3pcs TRIPLE PEARL MINI DECO Ukuran Mini Hias Tasbih Digital Handmade Craft DIY,4,0,52,Tidak Ada Merek,8,13500.0,13500.0,13500.0,0,0,,https://shopee.co.id/3pcs-TRIPLE-PEARL-MINI-DECO-Ukuran-Mini-Hias-Tasbih-Digital-Handmade-Craft-DIY-i.16545975.2890118448
8195263,wiznumurthicollection,KOTA DENPASAR,257718999,Tasbih / Japamala Rudraksha / Jenitri 108 Biji ( 9mm ),183,0,117,Tidak Ada Merek,33,50000.0,50000.0,50000.0,0,0,,https://shopee.co.id/Tasbih---Japamala-Rudraksha---Jenitri-108-Biji-(-9mm-)-i.8195263.257718999
16545975,craft_loverz,KAB. TABANAN,7215778180,10pcs POLKA LOLYPOP RESIN Resin Craft Bahan Hias Tasbih Digital Handmade,10,0,31,Tidak Ada Merek,14,12000.0,12000.0,12000.0,0,0,,https://shopee.co.id/10pcs-POLKA-LOLYPOP-RESIN-Resin-Craft-Bahan-Hias-Tasbih-Digital-Handmade-i.16545975.7215778180
16545975,craft_loverz,KAB. TABANAN,3122969847,3pcs SWEET RIBBON MINI DECO Ukuran Mini Bahan Hias Tasbih Digital Kuku Palsu Tasbih Blink Handmade,4,0,69,Tidak Ada Merek,3,8500.0,8500.0,8500.0,0,0,,https://shopee.co.id/3pcs-SWEET-RIBBON-MINI-DECO-Ukuran-Mini-Bahan-Hias-Tasbih-Digital-Kuku-Palsu-Tasbih-Blink-Handmade-i.16545975.3122969847
16545975,craft_loverz,KAB. TABANAN,1385298061,Mini Oval Pearl Ukuran Mini Bahan Kuku Palsu Tasbih Digital Craft DIY,17,0,33,Tidak Ada Merek,11,8000.0,8000.0,8000.0,0,0,,https://shopee.co.id/Mini-Oval-Pearl-Ukuran-Mini-Bahan-Kuku-Palsu-Tasbih-Digital-Craft-DIY-i.16545975.1385298061
16545975,craft_loverz,KAB. TABANAN,4612166089,3pcs CRYSTAL PINKY RIBBON MINI DECO Ukuran Mini Bahan Hias Tasbih Digital Kuku Palsu Handmade,7,0,35,Tidak Ada Merek,7,8500.0,8500.0,8500.0,0,0,,https://shopee.co.id/3pcs-CRYSTAL-PINKY-RIBBON-MINI-DECO-Ukuran-Mini-Bahan-Hias-Tasbih-Digital-Kuku-Palsu-Handmade-i.16545975.4612166089
16545975,craft_loverz,KAB. TABANAN,3700120181,10pcs MINI COLOUR LIPS RESIN Resin Craft Bahan Hias Tasbih Digital Handmade DIY,7,0,43,Tidak Ada Merek,13,6000.0,6000.0,6000.0,0,0,,https://shopee.co.id/10pcs-MINI-COLOUR-LIPS-RESIN-Resin-Craft-Bahan-Hias-Tasbih-Digital-Handmade-DIY-i.16545975.3700120181
16545975,craft_loverz,KAB. TABANAN,161308813,3pcs DORAEMON MINI RESIN Doraemon Resin Bahan Case Blink Bahan Tasbih Blink,1,0,115,Tidak Ada Merek,24,10000.0,10000.0,10000.0,0,0,,https://shopee.co.id/3pcs-DORAEMON-MINI-RESIN-Doraemon-Resin-Bahan-Case-Blink-Bahan-Tasbih-Blink-i.16545975.161308813
190714438,shalom_kuta,KAB. BADUNG,3826929555,MUTIARA KILAP SINTETIS PLASTIK 10MM/BAHAN TASBIH MANIK BERAT ISI +-90 BUTIR 1STRING MUTSIN IMPORT,556,0,67,Tidak Ada Merek,26,4700.0,4700.0,4700.0,0,0,,https://shopee.co.id/MUTIARA-KILAP-SINTETIS-PLASTIK-10MM-BAHAN-TASBIH-MANIK-BERAT-ISI-+-90-BUTIR-1STRING-MUTSIN-IMPORT-i.190714438.3826929555
29272013,akaofficialshop,KOTA DENPASAR,459100998,WEDDING GIFT BOX KADO NIKAH HAMPERS 9 IN 1 SARUNG MUKENA SAJADAH ALQURAN TASBIH HADIAH PENGANTIN,464,0,46,,108,269900.0,269900.0,299900.0,0,0,,https://shopee.co.id/WEDDING-GIFT-BOX-KADO-NIKAH-HAMPERS-9-IN-1-SARUNG-MUKENA-SAJADAH-ALQURAN-TASBIH-HADIAH-PENGANTIN-i.29272013.459100998
7088713,made_sukawati,KAB. GIANYAR,124556178,Kalung tasbih japa genitri ganitri jenitri rudraksa,153,0,24,Tidak Ada Merek,13,38900.0,38900.0,38900.0,0,0,,https://shopee.co.id/Kalung-tasbih-japa-genitri-ganitri-jenitri-rudraksa-i.7088713.124556178
16545975,craft_loverz,KAB. TABANAN,7212167472,3pcs CRYSTAL CROWN MINI DECO Ukuran Mini Bahan Hias Tasbih Digital Kuku Palsu Acc Charm Nail DIY,1,0,38,Tidak Ada Merek,8,9000.0,9000.0,9000.0,0,0,,https://shopee.co.id/3pcs-CRYSTAL-CROWN-MINI-DECO-Ukuran-Mini-Bahan-Hias-Tasbih-Digital-Kuku-Palsu-Acc-Charm-Nail-DIY-i.16545975.7212167472
69117662,yoginijewelry,KAB. BADUNG,2703220780,Tasbih Kalung Japamala Rudraksha Jenitri Genitri & Batu 7 Cakra Natural 8mm.,297,0,14,Tidak Ada Merek,13,255000.0,255000.0,255000.0,0,0,,https://shopee.co.id/Tasbih-Kalung-Japamala-Rudraksha-Jenitri-Genitri-&-Batu-7-Cakra-Natural-8mm.-i.69117662.2703220780
76034616,bidarabukoll,KAB. BULELENG,5131464829,tasbih hitam 99 bidara arab,40,0,10,Tidak Ada Merek,4,85000.0,85000.0,85000.0,0,0,,https://shopee.co.id/tasbih-hitam-99-bidara-arab-i.76034616.5131464829
16545975,craft_loverz,KAB. TABANAN,4215777732,SHABBY CHRYSAN RESIN 13MM Resin Craft Bahan Hias Tasbih Digital Handmade,3,0,19,Tidak Ada Merek,12,10000.0,10000.0,10000.0,0,0,,https://shopee.co.id/SHABBY-CHRYSAN-RESIN-13MM-Resin-Craft-Bahan-Hias-Tasbih-Digital-Handmade-i.16545975.4215777732
16545975,craft_loverz,KAB. TABANAN,951031232,Mini Polka Bow Resin Bahan Henna Nail Art Tasbih Digital Hias,8,0,18,,85,9000.0,9000.0,9000.0,0,0,,https://shopee.co.id/Mini-Polka-Bow-Resin-Bahan-Henna-Nail-Art-Tasbih-Digital-Hias-i.16545975.951031232
16545975,craft_loverz,KAB. TABANAN,4610220309,"MINI PEARL STRING 2,5MM Rantai Mutiara Renteng Bahan Hias Tasbih Blink Bahan Craft Handmade DIY",1,0,48,,27,20000.0,20000.0,20000.0,0,0,,"https://shopee.co.id/MINI-PEARL-STRING-2,5MM-Rantai-Mutiara-Renteng-Bahan-Hias-Tasbih-Blink-Bahan-Craft-Handmade-DIY-i.16545975.4610220309"
16545975,craft_loverz,KAB. TABANAN,4103702225,HALF PEARL METALLIC 5MM Mutiara Belah Bahan Craft Handmade Bahan Nail Art Tasbih Digital,1,0,64,Tidak Ada Merek,6,9000.0,9000.0,9000.0,0,0,,https://shopee.co.id/HALF-PEARL-METALLIC-5MM-Mutiara-Belah-Bahan-Craft-Handmade-Bahan-Nail-Art-Tasbih-Digital-i.16545975.4103702225
16545975,craft_loverz,KAB. TABANAN,6212165869,RHINESTONE BOW HEART MINI DECO Ukuran Mini Bahan Hias Tasbih Digital Kuku Palsu Cincin Tasbih Blink,2,0,11,Tidak Ada Merek,5,9000.0,9000.0,9000.0,0,0,,https://shopee.co.id/RHINESTONE-BOW-HEART-MINI-DECO-Ukuran-Mini-Bahan-Hias-Tasbih-Digital-Kuku-Palsu-Cincin-Tasbih-Blink-i.16545975.6212165869
16545975,craft_loverz,KAB. TABANAN,1250757072,10pcs SHABBY VINCA FLOWER Bahan Resin Bunga Resin Hias Tasbih Digital Bahan Craft DIY,8,0,27,Tidak Ada Merek,10,9000.0,9000.0,9000.0,0,0,,https://shopee.co.id/10pcs-SHABBY-VINCA-FLOWER-Bahan-Resin-Bunga-Resin-Hias-Tasbih-Digital-Bahan-Craft-DIY-i.16545975.1250757072
16545975,craft_loverz,KAB. TABANAN,5435370785,10pcs METALIC ASHOKA FLOWER Bahan Hias Tasbih Digital Aksesoris Tasbih Blink Handmade DIY,4,0,21,Tidak Ada Merek,3,12000.0,12000.0,12000.0,0,0,,https://shopee.co.id/10pcs-METALIC-ASHOKA-FLOWER-Bahan-Hias-Tasbih-Digital-Aksesoris-Tasbih-Blink-Handmade-DIY-i.16545975.5435370785
16545975,craft_loverz,KAB. TABANAN,7664926520,3pcs YELLOW BIRD MINI DECO Bahan Hias Tasbih Digital Aksesoris Tasbih Blink Handmade DIY,4,0,15,Tidak Ada Merek,4,15000.0,15000.0,15000.0,0,0,,https://shopee.co.id/3pcs-YELLOW-BIRD-MINI-DECO-Bahan-Hias-Tasbih-Digital-Aksesoris-Tasbih-Blink-Handmade-DIY-i.16545975.7664926520
54567834,bogicy.id,KOTA DENPASAR,7546786262,Set Hampers Sarung Wadimor Sajadah Alquran Tasbih,180,0,20,Tidak Ada Merek,72,160500.0,160500.0,175500.0,0,0,,https://shopee.co.id/Set-Hampers-Sarung-Wadimor-Sajadah-Alquran-Tasbih-i.54567834.7546786262
16545975,craft_loverz,KAB. TABANAN,3365018940,METALIC GOLDEN FALLIN STAR Bahan Hias Tasbih Digital Aksesoris Tasbih Blink Handmade DIY,3,0,7,Tidak Ada Merek,2,10000.0,10000.0,10000.0,0,0,,https://shopee.co.id/METALIC-GOLDEN-FALLIN-STAR-Bahan-Hias-Tasbih-Digital-Aksesoris-Tasbih-Blink-Handmade-DIY-i.16545975.3365018940
16545975,craft_loverz,KAB. TABANAN,4443517157,25pcs METALLIC GOLDEN RIBBON Bahan Hias Tasbih Blink Bahan Craft Handmade DIY,6,0,12,Tidak Ada Merek,2,11000.0,11000.0,11000.0,0,0,,https://shopee.co.id/25pcs-METALLIC-GOLDEN-RIBBON-Bahan-Hias-Tasbih-Blink-Bahan-Craft-Handmade-DIY-i.16545975.4443517157
16545975,craft_loverz,KAB. TABANAN,4303703235,CIRCLE RHINESTONE METALLIC 5MM Mutiara Belah Bahan Craft Handmade Bahan Nail Art Tasbih Digital,16,0,24,Tidak Ada Merek,3,7000.0,7000.0,7000.0,0,0,,https://shopee.co.id/CIRCLE-RHINESTONE-METALLIC-5MM-Mutiara-Belah-Bahan-Craft-Handmade-Bahan-Nail-Art-Tasbih-Digital-i.16545975.4303703235
16545975,craft_loverz,KAB. TABANAN,3265002146,3pcs GOLD MARIPOSA MINI DECO Bahan Hias Tasbih Digital Aksesoris Tasbih Blink Handmade DIY,7,0,10,Tidak Ada Merek,2,9000.0,9000.0,9000.0,0,0,,https://shopee.co.id/3pcs-GOLD-MARIPOSA-MINI-DECO-Bahan-Hias-Tasbih-Digital-Aksesoris-Tasbih-Blink-Handmade-DIY-i.16545975.3265002146
141881694,ydy_shop,KOTA DENPASAR,2826391155,Tasbih digital,8,0,7,Tidak Ada Merek,1,15000.0,15000.0,15000.0,0,0,,https://shopee.co.id/Tasbih-digital-i.141881694.2826391155
76034616,bidarabukoll,KAB. BULELENG,1498726373,Tasbih kayu bidara 33,12,0,8,bidara bukoll,5,30000.0,30000.0,30000.0,0,0,,https://shopee.co.id/Tasbih-kayu-bidara-33-i.76034616.1498726373
16545975,craft_loverz,KAB. TABANAN,3126819846,BLACK BUG MINI DECO Bahan Hias Tasbih Digital Aksesoris Tasbih Blink Handmade DIY,2,0,14,Tidak Ada Merek,2,5500.0,5500.0,5500.0,0,0,,https://shopee.co.id/BLACK-BUG-MINI-DECO-Bahan-Hias-Tasbih-Digital-Aksesoris-Tasbih-Blink-Handmade-DIY-i.16545975.3126819846
19121655,lindaacc,KOTA DENPASAR,1562868646,tasbih giok 33 butir warna ungu 88,44,0,6,Tidak Ada Merek,8,99000.0,99000.0,99000.0,0,0,,https://shopee.co.id/tasbih-giok-33-butir-warna-ungu-88-i.19121655.1562868646
16545975,craft_loverz,KAB. TABANAN,4377837678,10pcs SHABBY COSMOS FLOWER RESIN Bunga Resin Bahan Hias Case Blink Tasbih Digital Craft,4,0,16,Tidak Ada Merek,9,9500.0,9500.0,9500.0,0,0,,https://shopee.co.id/10pcs-SHABBY-COSMOS-FLOWER-RESIN-Bunga-Resin-Bahan-Hias-Case-Blink-Tasbih-Digital-Craft-i.16545975.4377837678
16545975,craft_loverz,KAB. TABANAN,11439338211,MINI FIORE RESIN  Resin Craft Bahan Hias Tasbih Digital Handmade,10,0,17,,3,8500.0,8500.0,8500.0,0,0,,https://shopee.co.id/MINI-FIORE-RESIN--Resin-Craft-Bahan-Hias-Tasbih-Digital-Handmade-i.16545975.11439338211
16545975,craft_loverz,KAB. TABANAN,11239335046,10pcs MINI CHRYSAN PETALS RESIN Ukuran Mini Bahan Hias Tasbih Digital Nail Art Handmade DIY,3,0,8,,2,9000.0,9000.0,9000.0,0,0,,https://shopee.co.id/10pcs-MINI-CHRYSAN-PETALS-RESIN-Ukuran-Mini-Bahan-Hias-Tasbih-Digital-Nail-Art-Handmade-DIY-i.16545975.11239335046
16545975,craft_loverz,KAB. TABANAN,10801618301,10pcs DUO COLOUR LISIAN RESIN Bunga Bahan Tasbih Hias Tasbih Blink Case Blink Handmade DIY,4,0,3,Tidak Ada Merek,6,12000.0,12000.0,12000.0,0,0,,https://shopee.co.id/10pcs-DUO-COLOUR-LISIAN-RESIN-Bunga-Bahan-Tasbih-Hias-Tasbih-Blink-Case-Blink-Handmade-DIY-i.16545975.10801618301
376970676,novalindo21,KAB. KARANGASEM,11029465492,Tasbih Digital Mini,29,0,28,,0,8000.0,8000.0,8000.0,0,0,,https://shopee.co.id/Tasbih-Digital-Mini-i.376970676.11029465492
16545975,craft_loverz,KAB. TABANAN,10716247659,10pcs CIRCLE CAT EYE 8mm Bahan Tombol Tasbih Aplikasi Craft Handmade DIY,3,0,5,,1,7000.0,7000.0,7000.0,0,0,,https://shopee.co.id/10pcs-CIRCLE-CAT-EYE-8mm-Bahan-Tombol-Tasbih-Aplikasi-Craft-Handmade-DIY-i.16545975.10716247659
16545975,craft_loverz,KAB. TABANAN,9110365497,3pcs LIONTIN LOVE MINI DECO Bahan Hias Tasbih Digital Aksesoris Tasbih Blink Handmade DIY,2,0,8,Tidak Ada Merek,1,10000.0,10000.0,10000.0,0,0,,https://shopee.co.id/3pcs-LIONTIN-LOVE-MINI-DECO-Bahan-Hias-Tasbih-Digital-Aksesoris-Tasbih-Blink-Handmade-DIY-i.16545975.9110365497
